"","long","lat","timestamps","timelong","sessions","days","elapsed","diff","diffsum","nextlong","nextlat","longabs"
"996",-113.9918634,46.8701026,"2020-08-24T19:41:34.297Z",1598276494.297,5,5,49294.2969999313,4.29699993133545,1819.37399983406,-113.99151883,46.86969067,113.9918634
"997",-113.99151883,46.86969067,"2020-08-24T19:41:45.000Z",1598276505,5,5,49305,10.7030000686646,1830.07699990273,-113.9913817,46.8692783,113.99151883
"998",-113.9913817,46.8692783,"2020-08-24T19:41:57.114Z",1598276517.114,5,5,49317.114000082,12.114000082016,1842.19099998474,-113.99135138,46.86951527,113.9913817
"999",-113.99135138,46.86951527,"2020-08-24T19:41:59.000Z",1598276519,5,5,49319,1.88599991798401,1844.07699990273,-113.9910668,46.869297,113.99135138
"1000",-113.9910668,46.869297,"2020-08-24T19:42:14.927Z",1598276534.927,5,5,49334.9270000458,15.9270000457764,1860.0039999485,-113.99069015,46.86908408,113.9910668
"1001",-113.99069015,46.86908408,"2020-08-24T19:42:16.000Z",1598276536,5,5,49336,1.07299995422363,1861.07699990273,-113.9910668,46.869297,113.99069015
"1002",-113.9910668,46.869297,"2020-08-24T19:42:28.115Z",1598276548.115,5,5,49348.1150000095,12.1150000095367,1873.19199991226,-113.99063617,46.86930056,113.9910668
"1003",-113.99063617,46.86930056,"2020-08-24T19:42:30.000Z",1598276550,5,5,49350,1.88499999046326,1875.07699990273,-113.9908693,46.8692585,113.99063617
"1004",-113.9908693,46.8692585,"2020-08-24T19:42:42.748Z",1598276562.748,5,5,49362.7479999065,12.7479999065399,1887.82499980927,-113.99049959,46.86933796,113.9908693
"1005",-113.99049959,46.86933796,"2020-08-24T19:42:44.000Z",1598276564,5,5,49364,1.25200009346008,1889.07699990273,-113.99035278,46.86902499,113.99049959
"1006",-113.99035278,46.86902499,"2020-08-24T19:42:56.000Z",1598276576,5,5,49376,12,1901.07699990273,-113.9902506,46.86897154,113.99035278
"1007",-113.9902506,46.86897154,"2020-08-24T19:43:04.000Z",1598276584,5,5,49384,8,1909.07699990273,-113.98999413,46.86899708,113.9902506
"1008",-113.98999413,46.86899708,"2020-08-24T19:43:12.000Z",1598276592,5,5,49392,8,1917.07699990273,-113.9899061,46.86893481,113.98999413
"1009",-113.9899061,46.86893481,"2020-08-24T19:43:20.000Z",1598276600,5,5,49400,8,1925.07699990273,-113.98967738,46.86901418,113.9899061
"1010",-113.98967738,46.86901418,"2020-08-24T19:43:29.000Z",1598276609,5,5,49409,9,1934.07699990273,-113.98942428,46.86900779,113.98967738
"1011",-113.98942428,46.86900779,"2020-08-24T19:43:38.000Z",1598276618,5,5,49418,9,1943.07699990273,-113.98924864,46.86902689,113.98942428
"1012",-113.98924864,46.86902689,"2020-08-24T19:43:46.000Z",1598276626,5,5,49426,8,1951.07699990273,-113.9893093,46.8688733,113.98924864
"1013",-113.9893093,46.8688733,"2020-08-24T19:43:51.999Z",1598276631.999,5,5,49431.9990000725,5.99900007247925,1957.0759999752,-113.98905315,46.86900949,113.9893093
"1014",-113.98905315,46.86900949,"2020-08-24T19:43:54.000Z",1598276634,5,5,49434,2.00099992752075,1959.07699990273,-113.9889136,46.8688477,113.98905315
"1015",-113.9889136,46.8688477,"2020-08-24T19:44:06.172Z",1598276646.172,5,5,49446.1719999313,12.1719999313354,1971.24899983406,-113.9888571,46.86891506,113.9889136
"1016",-113.9888571,46.86891506,"2020-08-24T19:44:08.000Z",1598276648,5,5,49448,1.82800006866455,1973.07699990273,-113.9889136,46.8688477,113.9888571
"1017",-113.9889136,46.8688477,"2020-08-24T19:44:20.179Z",1598276660.179,5,5,49460.1789999008,12.1789999008179,1985.25599980354,-113.98856457,46.8688531,113.9889136
"1018",-113.98856457,46.8688531,"2020-08-24T19:44:22.000Z",1598276662,5,5,49462,1.82100009918213,1987.07699990273,-113.9885495,46.8688207,113.98856457
"1019",-113.9885495,46.8688207,"2020-08-24T19:44:36.134Z",1598276676.134,5,5,49476.1340000629,14.1340000629425,2001.21099996567,-113.98834616,46.86882919,113.9885495
"1020",-113.98834616,46.86882919,"2020-08-24T19:44:38.000Z",1598276678,5,5,49478,1.8659999370575,2003.07699990273,-113.98796978,46.86890863,113.98834616
"1021",-113.98796978,46.86890863,"2020-08-24T19:44:53.000Z",1598276693,5,5,49493,15,2018.07699990273,-113.98772769,46.86884587,113.98796978
"1022",-113.98772769,46.86884587,"2020-08-24T19:45:01.000Z",1598276701,5,5,49501,8,2026.07699990273,-113.9879258,46.8686398,113.98772769
"1023",-113.9879258,46.8686398,"2020-08-24T19:45:08.167Z",1598276708.167,5,5,49508.1670000553,7.16700005531311,2033.24399995804,-113.98768767,46.86903466,113.9879258
"1024",-113.98768767,46.86903466,"2020-08-24T19:45:10.000Z",1598276710,5,5,49510,1.83299994468689,2035.07699990273,-113.9879258,46.8686398,113.98768767
"1025",-113.9879258,46.8686398,"2020-08-24T19:45:23.143Z",1598276723.143,5,5,49523.1429998875,13.1429998874664,2048.21999979019,-113.98741854,46.8683776,113.9879258
"1026",-113.98741854,46.8683776,"2020-08-24T19:45:25.000Z",1598276725,5,5,49525,1.85700011253357,2050.07699990273,-113.9880131,46.8685774,113.98741854
"1027",-113.9880131,46.8685774,"2020-08-24T19:45:37.148Z",1598276737.148,5,5,49537.1480000019,12.1480000019073,2062.22499990463,-113.98773056,46.86836154,113.9880131
"1028",-113.98773056,46.86836154,"2020-08-24T19:45:39.000Z",1598276739,5,5,49539,1.85199999809265,2064.07699990273,-113.9884137,46.8681474,113.98773056
"1029",-113.9884137,46.8681474,"2020-08-24T19:45:51.199Z",1598276751.199,5,5,49551.1989998817,12.1989998817444,2076.27599978447,-113.98784268,46.86809346,113.9884137
"1030",-113.98784268,46.86809346,"2020-08-24T19:45:53.000Z",1598276753,5,5,49553,1.80100011825562,2078.07699990273,-113.98776799,46.86794552,113.98784268
"1031",-113.98776799,46.86794552,"2020-08-24T19:46:07.000Z",1598276767,5,5,49567,14,2092.07699990273,-113.98779601,46.86782949,113.98776799
"1032",-113.98779601,46.86782949,"2020-08-24T19:46:15.000Z",1598276775,5,5,49575,8,2100.07699990273,-113.98767933,46.86758398,113.98779601
"1033",-113.98767933,46.86758398,"2020-08-24T19:46:24.000Z",1598276784,5,5,49584,9,2109.07699990273,-113.9877645,46.86754508,113.98767933
"1034",-113.9877645,46.86754508,"2020-08-24T19:46:33.000Z",1598276793,5,5,49593,9,2118.07699990273,-113.9877812,46.86747258,113.9877645
"1035",-113.9877812,46.86747258,"2020-08-24T19:46:42.000Z",1598276802,5,5,49602,9,2127.07699990273,-113.98781427,46.86731444,113.9877812
"1036",-113.98781427,46.86731444,"2020-08-24T19:46:51.000Z",1598276811,5,5,49611,9,2136.07699990273,-113.98786088,46.86709927,113.98781427
"1037",-113.98786088,46.86709927,"2020-08-24T19:46:59.000Z",1598276819,5,5,49619,8,2144.07699990273,-113.987986,46.86692822,113.98786088
"1038",-113.987986,46.86692822,"2020-08-24T19:47:07.000Z",1598276827,5,5,49627,8,2152.07699990273,-113.98800233,46.86692398,113.987986
"1039",-113.98800233,46.86692398,"2020-08-24T19:47:15.000Z",1598276835,5,5,49635,8,2160.07699990273,-113.98806091,46.86681051,113.98800233
"1040",-113.98806091,46.86681051,"2020-08-24T19:47:24.000Z",1598276844,5,5,49644,9,2169.07699990273,-113.9879816,46.86655274,113.98806091
"1041",-113.9879816,46.86655274,"2020-08-24T19:47:32.000Z",1598276852,5,5,49652,8,2177.07699990273,-113.98806058,46.86641217,113.9879816
"1042",-113.98806058,46.86641217,"2020-08-24T19:47:40.000Z",1598276860,5,5,49660,8,2185.07699990273,-113.98813585,46.86623427,113.98806058
"1043",-113.98813585,46.86623427,"2020-08-24T19:47:48.000Z",1598276868,5,5,49668,8,2193.07699990273,-113.98822441,46.86612744,113.98813585
"1044",-113.98822441,46.86612744,"2020-08-24T19:47:57.000Z",1598276877,5,5,49677,9,2202.07699990273,-113.9881829,46.86605029,113.98822441
"1045",-113.9881829,46.86605029,"2020-08-24T19:48:05.000Z",1598276885,5,5,49685,8,2210.07699990273,-113.9889921,46.8650005,113.9881829
"1046",-113.9889921,46.8650005,"2020-08-24T19:48:11.911Z",1598276891.911,5,5,49691.9110000134,6.91100001335144,2216.98799991608,-113.98807464,46.86600312,113.9889921
"1047",-113.98807464,46.86600312,"2020-08-24T19:48:13.000Z",1598276893,5,5,49693,1.08899998664856,2218.07699990273,-113.9891047,46.8650823,113.98807464
"1048",-113.9891047,46.8650823,"2020-08-24T19:48:27.122Z",1598276907.122,5,5,49707.121999979,14.1219999790192,2232.19899988174,-113.98805248,46.86566937,113.9891047
"1049",-113.98805248,46.86566937,"2020-08-24T19:48:29.000Z",1598276909,5,5,49709,1.87800002098083,2234.07699990273,-113.9891047,46.8650823,113.98805248
"1050",-113.9891047,46.8650823,"2020-08-24T19:48:42.125Z",1598276922.125,5,5,49722.125,13.125,2247.20199990273,-113.98827065,46.86549209,113.9891047
"1051",-113.98827065,46.86549209,"2020-08-24T19:48:44.000Z",1598276924,5,5,49724,1.875,2249.07699990273,-113.9892345,46.8649973,113.98827065
"1052",-113.9892345,46.8649973,"2020-08-24T19:48:57.002Z",1598276937.002,5,5,49737.0020000935,13.0020000934601,2262.07899999619,-113.98876835,46.86539907,113.9892345
"1053",-113.98876835,46.86539907,"2020-08-24T19:48:59.000Z",1598276939,5,5,49739,1.99799990653992,2264.07699990273,-113.9893634,46.8649443,113.98876835
"1054",-113.9893634,46.8649443,"2020-08-24T19:49:12.870Z",1598276952.87,5,5,49752.8699998856,13.8699998855591,2277.94699978828,-113.98922793,46.86517164,113.9893634
"1055",-113.98922793,46.86517164,"2020-08-24T19:49:14.000Z",1598276954,5,5,49754,1.13000011444092,2279.07699990273,-113.989453,46.8649942,113.98922793
"1056",-113.989453,46.8649942,"2020-08-24T19:49:25.131Z",1598276965.131,5,5,49765.131000042,11.1310000419617,2290.20799994469,-113.98918292,46.86524889,113.989453
"1057",-113.98918292,46.86524889,"2020-08-24T19:49:27.000Z",1598276967,5,5,49767,1.86899995803833,2292.07699990273,-113.989453,46.8649942,113.98918292
"1058",-113.989453,46.8649942,"2020-08-24T19:49:39.139Z",1598276979.139,5,5,49779.138999939,12.1389999389648,2304.21599984169,-113.98905881,46.86506337,113.989453
"1059",-113.98905881,46.86506337,"2020-08-24T19:49:41.000Z",1598276981,5,5,49781,1.86100006103516,2306.07699990273,-113.9892069,46.8650141,113.98905881
"1060",-113.9892069,46.8650141,"2020-08-24T19:49:53.114Z",1598276993.114,5,5,49793.114000082,12.114000082016,2318.19099998474,-113.988748,46.86484568,113.9892069
"1061",-113.988748,46.86484568,"2020-08-24T19:49:55.000Z",1598276995,5,5,49795,1.88599991798401,2320.07699990273,-113.9889351,46.8649707,113.988748
"1062",-113.9889351,46.8649707,"2020-08-24T19:50:07.919Z",1598277007.919,5,5,49807.9189999104,12.9189999103546,2332.99599981308,-113.98841282,46.86496485,113.9889351
"1063",-113.98841282,46.86496485,"2020-08-24T19:50:09.000Z",1598277009,5,5,49809,1.08100008964539,2334.07699990273,-113.9889351,46.8649707,113.98841282
"1064",-113.9889351,46.8649707,"2020-08-24T19:50:21.075Z",1598277021.075,5,5,49821.0750000477,12.0750000476837,2346.15199995041,-113.98822597,46.86490497,113.9889351
"1065",-113.98822597,46.86490497,"2020-08-24T19:50:23.000Z",1598277023,5,5,49823,1.92499995231628,2348.07699990273,-113.98792198,46.86487785,113.98822597
"1066",-113.98792198,46.86487785,"2020-08-24T19:50:37.000Z",1598277037,5,5,49837,14,2362.07699990273,-113.98772483,46.8648792,113.98792198
"1067",-113.98772483,46.8648792,"2020-08-24T19:50:46.000Z",1598277046,5,5,49846,9,2371.07699990273,-113.987412,46.86489,113.98772483
"1068",-113.987412,46.86489,"2020-08-24T19:50:50.271Z",1598277050.271,5,5,49850.2709999084,4.27099990844727,2375.34799981117,-113.9873856,46.8649049,113.987412
"1069",-113.9873856,46.8649049,"2020-08-24T19:50:59.168Z",1598277059.168,5,5,49859.1679999828,8.8970000743866,2384.24499988556,-113.98722401,46.86490127,113.9873856
"1070",-113.98722401,46.86490127,"2020-08-24T19:51:01.000Z",1598277061,5,5,49861,1.83200001716614,2386.07699990273,-113.9871591,46.8647496,113.98722401
"1071",-113.9871591,46.8647496,"2020-08-24T19:51:14.900Z",1598277074.9,5,5,49874.9000000954,13.9000000953674,2399.97699999809,-113.98695923,46.86473303,113.9871591
"1072",-113.98695923,46.86473303,"2020-08-24T19:51:16.000Z",1598277076,5,5,49876,1.09999990463257,2401.07699990273,-113.9871987,46.8647287,113.98695923
"1073",-113.9871987,46.8647287,"2020-08-24T19:51:30.138Z",1598277090.138,5,5,49890.1380000114,14.1380000114441,2415.21499991417,-113.98688291,46.86450984,113.9871987
"1074",-113.98688291,46.86450984,"2020-08-24T19:51:32.000Z",1598277092,5,5,49892,1.86199998855591,2417.07699990273,-113.9873219,46.8643074,113.98688291
"1075",-113.9873219,46.8643074,"2020-08-24T19:51:48.002Z",1598277108.002,5,5,49908.0020000935,16.0020000934601,2433.07899999619,-113.98705528,46.86439961,113.9873219
"1076",-113.98705528,46.86439961,"2020-08-24T19:51:49.000Z",1598277109,5,5,49909,0.997999906539917,2434.07699990273,-113.9873219,46.8643074,113.98705528
"1077",-113.9873219,46.8643074,"2020-08-24T19:52:01.164Z",1598277121.164,5,5,49921.1640000343,12.1640000343323,2446.24099993706,-113.98703244,46.86414974,113.9873219
"1078",-113.98703244,46.86414974,"2020-08-24T19:52:03.000Z",1598277123,5,5,49923,1.83599996566772,2448.07699990273,-113.9875438,46.8641292,113.98703244
"1079",-113.9875438,46.8641292,"2020-08-24T19:52:14.914Z",1598277134.914,5,5,49934.9140000343,11.9140000343323,2459.99099993706,-113.98709405,46.86406986,113.9875438
"1080",-113.98709405,46.86406986,"2020-08-24T19:52:16.000Z",1598277136,5,5,49936,1.08599996566772,2461.07699990273,-113.98699895,46.8637962,113.98709405
"1081",-113.98699895,46.8637962,"2020-08-24T19:52:31.000Z",1598277151,5,5,49951,15,2476.07699990273,-113.98693782,46.86364837,113.98699895
"1082",-113.98693782,46.86364837,"2020-08-24T19:52:40.000Z",1598277160,5,5,49960,9,2485.07699990273,-113.98691995,46.86363545,113.98693782
"1083",-113.98691995,46.86363545,"2020-08-24T19:52:49.000Z",1598277169,5,5,49969,9,2494.07699990273,-113.98700396,46.86340597,113.98691995
"1084",-113.98700396,46.86340597,"2020-08-24T19:52:57.000Z",1598277177,5,5,49977,8,2502.07699990273,-113.98703916,46.86317127,113.98700396
"1085",-113.98703916,46.86317127,"2020-08-24T19:53:05.000Z",1598277185,5,5,49985,8,2510.07699990273,-113.98704864,46.86305268,113.98703916
"1086",-113.98704864,46.86305268,"2020-08-24T19:53:13.000Z",1598277193,5,5,49993,8,2518.07699990273,-113.98694121,46.86309428,113.98704864
"1087",-113.98694121,46.86309428,"2020-08-24T19:53:21.000Z",1598277201,5,5,50001,8,2526.07699990273,-113.98666801,46.86301787,113.98694121
"1088",-113.98666801,46.86301787,"2020-08-24T19:53:29.000Z",1598277209,5,5,50009,8,2534.07699990273,-113.98671094,46.86288493,113.98666801
"1089",-113.98671094,46.86288493,"2020-08-24T19:53:37.000Z",1598277217,5,5,50017,8,2542.07699990273,-113.9867784,46.8627487,113.98671094
"1090",-113.9867784,46.8627487,"2020-08-24T19:53:46.000Z",1598277226,5,5,50026,9,2551.07699990273,-113.9867189,46.86271228,113.9867784
"1091",-113.9867189,46.86271228,"2020-08-24T19:53:54.000Z",1598277234,5,5,50034,8,2559.07699990273,-113.98673655,46.86283297,113.9867189
"1092",-113.98673655,46.86283297,"2020-08-24T19:54:02.000Z",1598277242,5,5,50042,8,2567.07699990273,-113.98676089,46.86258004,113.98673655
"1093",-113.98676089,46.86258004,"2020-08-24T19:54:11.000Z",1598277251,5,5,50051,9,2576.07699990273,-113.98668503,46.86238733,113.98676089
"1094",-113.98668503,46.86238733,"2020-08-24T19:54:19.000Z",1598277259,5,5,50059,8,2584.07699990273,-113.98675782,46.862273,113.98668503
"1095",-113.98675782,46.862273,"2020-08-24T19:54:27.000Z",1598277267,5,5,50067,8,2592.07699990273,-113.9868783,46.8620996,113.98675782
"1096",-113.9868783,46.8620996,"2020-08-24T19:54:35.000Z",1598277275,5,5,50075,8,2600.07699990273,-113.98686084,46.86197364,113.9868783
"1097",-113.98686084,46.86197364,"2020-08-24T19:54:43.000Z",1598277283,5,5,50083,8,2608.07699990273,-113.9864695,46.8617289,113.98686084
"1098",-113.9864695,46.8617289,"2020-08-24T19:54:50.867Z",1598277290.867,5,5,50090.867000103,7.86700010299683,2615.94400000572,-113.98680736,46.8619046,113.9864695
"1099",-113.98680736,46.8619046,"2020-08-24T19:54:52.000Z",1598277292,5,5,50092,1.13299989700317,2617.07699990273,-113.9865255,46.8616512,113.98680736
"1100",-113.9865255,46.8616512,"2020-08-24T19:55:02.989Z",1598277302.989,5,5,50102.989000082,10.989000082016,2628.06599998474,-113.98656927,46.8616817,113.9865255
"1101",-113.98656927,46.8616817,"2020-08-24T19:55:05.000Z",1598277305,5,5,50105,2.01099991798401,2630.07699990273,-113.9867057,46.8617333,113.98656927
"1102",-113.9867057,46.8617333,"2020-08-24T19:55:17.986Z",1598277317.986,5,5,50117.986000061,12.9860000610352,2643.06299996376,-113.9866026,46.86154933,113.9867057
"1103",-113.9866026,46.86154933,"2020-08-24T19:55:20.000Z",1598277320,5,5,50120,2.01399993896484,2645.07699990273,-113.98649646,46.86124027,113.9866026
"1104",-113.98649646,46.86124027,"2020-08-24T19:55:35.000Z",1598277335,5,5,50135,15,2660.07699990273,-113.98658162,46.86111297,113.98649646
"1105",-113.98658162,46.86111297,"2020-08-24T19:55:44.000Z",1598277344,5,5,50144,9,2669.07699990273,-113.98652432,46.86093702,113.98658162
"1106",-113.98652432,46.86093702,"2020-08-24T19:55:53.000Z",1598277353,5,5,50153,9,2678.07699990273,-113.9865342,46.86079561,113.98652432
"1107",-113.9865342,46.86079561,"2020-08-24T19:56:01.000Z",1598277361,5,5,50161,8,2686.07699990273,-113.98654185,46.86065095,113.9865342
"1108",-113.98654185,46.86065095,"2020-08-24T19:56:10.000Z",1598277370,5,5,50170,9,2695.07699990273,-113.98659079,46.86051802,113.98654185
"1109",-113.98659079,46.86051802,"2020-08-24T19:56:18.000Z",1598277378,5,5,50178,8,2703.07699990273,-113.98655474,46.86042884,113.98659079
"1110",-113.98655474,46.86042884,"2020-08-24T19:56:27.000Z",1598277387,5,5,50187,9,2712.07699990273,-113.98655019,46.86032548,113.98655474
"1111",-113.98655019,46.86032548,"2020-08-24T19:56:35.000Z",1598277395,5,5,50195,8,2720.07699990273,-113.98656045,46.86015693,113.98655019
"1112",-113.98656045,46.86015693,"2020-08-24T19:56:43.000Z",1598277403,5,5,50203,8,2728.07699990273,-113.98657441,46.8598694,113.98656045
"1113",-113.98657441,46.8598694,"2020-08-24T19:56:52.000Z",1598277412,5,5,50212,9,2737.07699990273,-113.98646209,46.85994718,113.98657441
"1114",-113.98646209,46.85994718,"2020-08-24T19:57:01.000Z",1598277421,5,5,50221,9,2746.07699990273,-113.98633452,46.85988967,113.98646209
"1115",-113.98633452,46.85988967,"2020-08-24T19:57:09.000Z",1598277429,5,5,50229,8,2754.07699990273,-113.98614322,46.85978508,113.98633452
"1116",-113.98614322,46.85978508,"2020-08-24T19:57:17.000Z",1598277437,5,5,50237,8,2762.07699990273,-113.98599479,46.85972605,113.98614322
"1117",-113.98599479,46.85972605,"2020-08-24T19:57:25.000Z",1598277445,5,5,50245,8,2770.07699990273,-113.98598544,46.8596389,113.98599479
"1118",-113.98598544,46.8596389,"2020-08-24T19:57:30.796Z",1598277450.796,5,5,50250.7960000038,5.7960000038147,2775.87299990654,-114.0001423,46.88749925,113.98598544
"1119",-114.0001423,46.88749925,"2020-08-25T18:15:31.000Z",1598357731,6,1,44131,0,0,-114.00021786,46.88739123,114.0001423
"1120",-114.00021786,46.88739123,"2020-08-25T18:15:38.000Z",1598357738,6,1,44138,7,7,-113.99990489,46.88729928,114.00021786
"1121",-113.99990489,46.88729928,"2020-08-25T18:15:46.000Z",1598357746,6,1,44146,8,15,-114.0005749,46.8869529,113.99990489
"1122",-114.0005749,46.8869529,"2020-08-25T18:15:51.092Z",1598357751.092,6,1,44151.0920000076,5.09200000762939,20.0920000076294,-113.999959,46.88717234,114.0005749
"1123",-113.999959,46.88717234,"2020-08-25T18:15:53.000Z",1598357753,6,1,44153,1.90799999237061,22,-114.00040201,46.88697682,113.999959
"1124",-114.00040201,46.88697682,"2020-08-25T18:16:08.000Z",1598357768,6,1,44168,15,37,-114.00031448,46.88682988,114.00040201
"1125",-114.00031448,46.88682988,"2020-08-25T18:16:16.000Z",1598357776,6,1,44176,8,45,-114.0006531,46.8867047,114.00031448
"1126",-114.0006531,46.8867047,"2020-08-25T18:16:23.106Z",1598357783.106,6,1,44183.1059999466,7.10599994659424,52.1059999465942,-114.00020904,46.88665838,114.0006531
"1127",-114.00020904,46.88665838,"2020-08-25T18:16:25.000Z",1598357785,6,1,44185,1.89400005340576,54,-114.0006531,46.8867047,114.00020904
"1128",-114.0006531,46.8867047,"2020-08-25T18:16:39.123Z",1598357799.123,6,1,44199.1229999065,14.1229999065399,68.1229999065399,-114.0001483,46.8863004,114.0006531
"1129",-114.0001483,46.8863004,"2020-08-25T18:16:41.000Z",1598357801,6,1,44201,1.87700009346008,70,-114.00021266,46.88614277,114.0001483
"1130",-114.00021266,46.88614277,"2020-08-25T18:16:54.000Z",1598357814,6,1,44214,13,83,-114.0001298,46.88613314,114.00021266
"1131",-114.0001298,46.88613314,"2020-08-25T18:17:02.000Z",1598357822,6,1,44222,8,91,-114.00001059,46.88604483,114.0001298
"1132",-114.00001059,46.88604483,"2020-08-25T18:17:11.000Z",1598357831,6,1,44231,9,100,-113.99988587,46.88602671,114.00001059
"1133",-113.99988587,46.88602671,"2020-08-25T18:17:16.000Z",1598357836,6,1,44236,5,105,-113.99973486,46.88601952,113.99988587
"1134",-113.99973486,46.88601952,"2020-08-25T18:17:22.000Z",1598357842,6,1,44242,6,111,-113.99959608,46.88600144,113.99973486
"1135",-113.99959608,46.88600144,"2020-08-25T18:17:28.000Z",1598357848,6,1,44248,6,117,-113.9994647,46.88599439,113.99959608
"1136",-113.9994647,46.88599439,"2020-08-25T18:17:34.000Z",1598357854,6,1,44254,6,123,-113.99931903,46.88598384,113.9994647
"1137",-113.99931903,46.88598384,"2020-08-25T18:17:40.000Z",1598357860,6,1,44260,6,129,-113.99916878,46.88597795,113.99931903
"1138",-113.99916878,46.88597795,"2020-08-25T18:17:46.000Z",1598357866,6,1,44266,6,135,-113.999024,46.88598495,113.99916878
"1139",-113.999024,46.88598495,"2020-08-25T18:17:52.000Z",1598357872,6,1,44272,6,141,-113.99885717,46.8859783,113.999024
"1140",-113.99885717,46.8859783,"2020-08-25T18:17:58.000Z",1598357878,6,1,44278,6,147,-113.99871142,46.88599041,113.99885717
"1141",-113.99871142,46.88599041,"2020-08-25T18:18:04.000Z",1598357884,6,1,44284,6,153,-113.99856177,46.88598921,113.99871142
"1142",-113.99856177,46.88598921,"2020-08-25T18:18:10.000Z",1598357890,6,1,44290,6,159,-113.9971726,46.8860942,113.99856177
"1143",-113.9971726,46.8860942,"2020-08-25T18:18:14.011Z",1598357894.011,6,1,44294.010999918,4.01099991798401,163.010999917984,-113.99840018,46.88598631,113.9971726
"1144",-113.99840018,46.88598631,"2020-08-25T18:18:16.000Z",1598357896,6,1,44296,1.98900008201599,165,-113.9973395,46.8859182,113.99840018
"1145",-113.9973395,46.8859182,"2020-08-25T18:18:24.961Z",1598357904.961,6,1,44304.9609999657,8.96099996566772,173.960999965668,-113.99818156,46.88598852,113.9973395
"1146",-113.99818156,46.88598852,"2020-08-25T18:18:27.000Z",1598357907,6,1,44307,2.03900003433228,176,-113.9972584,46.8857775,113.99818156
"1147",-113.9972584,46.8857775,"2020-08-25T18:18:36.116Z",1598357916.116,6,1,44316.1159999371,9.1159999370575,185.115999937057,-113.99800505,46.88592388,113.9972584
"1148",-113.99800505,46.88592388,"2020-08-25T18:18:38.000Z",1598357918,6,1,44318,1.8840000629425,187,-113.9969379,46.8852415,113.99800505
"1149",-113.9969379,46.8852415,"2020-08-25T18:18:46.976Z",1598357926.976,6,1,44326.9760000706,8.9760000705719,195.976000070572,-113.99783965,46.88571524,113.9969379
"1150",-113.99783965,46.88571524,"2020-08-25T18:18:49.000Z",1598357929,6,1,44329,2.0239999294281,198,-113.99780123,46.88553676,113.99783965
"1151",-113.99780123,46.88553676,"2020-08-25T18:19:00.000Z",1598357940,6,1,44340,11,209,-113.99780016,46.88547285,113.99780123
"1152",-113.99780016,46.88547285,"2020-08-25T18:19:06.000Z",1598357946,6,1,44346,6,215,-113.99781452,46.88542002,113.99780016
"1153",-113.99781452,46.88542002,"2020-08-25T18:19:12.000Z",1598357952,6,1,44352,6,221,-113.99781647,46.88536455,113.99781452
"1154",-113.99781647,46.88536455,"2020-08-25T18:19:18.000Z",1598357958,6,1,44358,6,227,-113.99780161,46.88529375,113.99781647
"1155",-113.99780161,46.88529375,"2020-08-25T18:19:24.000Z",1598357964,6,1,44364,6,233,-113.99777633,46.88521638,113.99780161
"1156",-113.99777633,46.88521638,"2020-08-25T18:19:30.000Z",1598357970,6,1,44370,6,239,-113.9978929,46.8847446,113.99777633
"1157",-113.9978929,46.8847446,"2020-08-25T18:19:34.138Z",1598357974.138,6,1,44374.1380000114,4.13800001144409,243.138000011444,-113.99775621,46.88512116,113.9978929
"1158",-113.99775621,46.88512116,"2020-08-25T18:19:36.000Z",1598357976,6,1,44376,1.86199998855591,245,-113.9978338,46.8847255,113.99775621
"1159",-113.9978338,46.8847255,"2020-08-25T18:19:44.970Z",1598357984.97,6,1,44384.9700000286,8.97000002861023,253.97000002861,-113.99760699,46.88489989,113.9978338
"1160",-113.99760699,46.88489989,"2020-08-25T18:19:47.000Z",1598357987,6,1,44387,2.02999997138977,256,-113.9978219,46.8846572,113.99760699
"1161",-113.9978219,46.8846572,"2020-08-25T18:19:55.995Z",1598357995.995,6,1,44395.9949998856,8.99499988555908,264.994999885559,-113.99744452,46.88473226,113.9978219
"1162",-113.99744452,46.88473226,"2020-08-25T18:19:58.000Z",1598357998,6,1,44398,2.00500011444092,267,-113.9978632,46.8846397,113.99744452
"1163",-113.9978632,46.8846397,"2020-08-25T18:20:07.121Z",1598358007.121,6,1,44407.1210000515,9.12100005149841,276.121000051498,-113.99744994,46.88457872,113.9978632
"1164",-113.99744994,46.88457872,"2020-08-25T18:20:09.000Z",1598358009,6,1,44409,1.87899994850159,278,-113.99748385,46.88441307,113.99744994
"1165",-113.99748385,46.88441307,"2020-08-25T18:20:20.000Z",1598358020,6,1,44420,11,289,-113.99748963,46.88434372,113.99748385
"1166",-113.99748963,46.88434372,"2020-08-25T18:20:26.000Z",1598358026,6,1,44426,6,295,-113.9976844,46.8839279,113.99748963
"1167",-113.9976844,46.8839279,"2020-08-25T18:20:29.971Z",1598358029.971,6,1,44429.9709999561,3.97099995613098,298.970999956131,-113.99752652,46.88426113,113.9976844
"1168",-113.99752652,46.88426113,"2020-08-25T18:20:32.000Z",1598358032,6,1,44432,2.02900004386902,301,-113.9976654,46.8839302,113.99752652
"1169",-113.9976654,46.8839302,"2020-08-25T18:20:40.978Z",1598358040.978,6,1,44440.9779999256,8.9779999256134,309.977999925613,-113.99743905,46.88404583,113.9976654
"1170",-113.99743905,46.88404583,"2020-08-25T18:20:43.000Z",1598358043,6,1,44443,2.0220000743866,312,-113.99744576,46.88388057,113.99743905
